IdNota;ValorFaturado;RawRow
2278440;0.00;"{""IdNota"":""2278440"",""Nota"":""ND-54697"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$46.029,75""}"
2278442;0.00;"{""IdNota"":""2278442"",""Nota"":""ND-54698"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$45.582,86""}"
2278443;0.00;"{""IdNota"":""2278443"",""Nota"":""ND-54699"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$45.582,86""}"
2278444;0.00;"{""IdNota"":""2278444"",""Nota"":""ND-54700"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$45.582,86""}"
2278445;0.00;"{""IdNota"":""2278445"",""Nota"":""ND-54701"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$45.582,86""}"
2278446;0.00;"{""IdNota"":""2278446"",""Nota"":""ND-54702"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$45.582,86""}"
2278448;0.00;"{""IdNota"":""2278448"",""Nota"":""ND-54703"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$45.582,86""}"
2278450;0.00;"{""IdNota"":""2278450"",""Nota"":""ND-54704"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$45.582,86""}"
2278453;0.00;"{""IdNota"":""2278453"",""Nota"":""ND-54705"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$45.582,86""}"
2278456;0.00;"{""IdNota"":""2278456"",""Nota"":""ND-54706"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$45.582,86""}"
2278458;0.00;"{""IdNota"":""2278458"",""Nota"":""ND-54707"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$45.582,86""}"
2278461;0.00;"{""IdNota"":""2278461"",""Nota"":""ND-54708"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$45.582,86""}"
2278463;0.00;"{""IdNota"":""2278463"",""Nota"":""ND-54709"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$67.243,39""}"
2278466;0.00;"{""IdNota"":""2278466"",""Nota"":""ND-54710"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$146.812,00""}"
2278469;0.00;"{""IdNota"":""2278469"",""Nota"":""ND-54711"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$44.689,03""}"
2278471;0.00;"{""IdNota"":""2278471"",""Nota"":""ND-54712"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$44.689,03""}"
2278473;0.00;"{""IdNota"":""2278473"",""Nota"":""ND-54713"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$44.282,23""}"
2278474;0.00;"{""IdNota"":""2278474"",""Nota"":""ND-54714"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278475;0.00;"{""IdNota"":""2278475"",""Nota"":""ND-54715"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278476;0.00;"{""IdNota"":""2278476"",""Nota"":""ND-54716"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$44.282,23""}"
2278477;0.00;"{""IdNota"":""2278477"",""Nota"":""ND-54717"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278478;0.00;"{""IdNota"":""2278478"",""Nota"":""ND-54718"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278479;0.00;"{""IdNota"":""2278479"",""Nota"":""ND-54719"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278480;0.00;"{""IdNota"":""2278480"",""Nota"":""ND-54720"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278481;0.00;"{""IdNota"":""2278481"",""Nota"":""ND-54721"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278482;0.00;"{""IdNota"":""2278482"",""Nota"":""ND-54722"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278484;0.00;"{""IdNota"":""2278484"",""Nota"":""ND-54723"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278485;0.00;"{""IdNota"":""2278485"",""Nota"":""ND-54724"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278486;0.00;"{""IdNota"":""2278486"",""Nota"":""ND-54725"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278487;0.00;"{""IdNota"":""2278487"",""Nota"":""ND-54726"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278488;0.00;"{""IdNota"":""2278488"",""Nota"":""ND-54727"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278489;0.00;"{""IdNota"":""2278489"",""Nota"":""ND-54728"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278490;0.00;"{""IdNota"":""2278490"",""Nota"":""ND-54729"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$62.992,58""}"
2278491;0.00;"{""IdNota"":""2278491"",""Nota"":""ND-54730"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$62.992,58""}"
2278492;0.00;"{""IdNota"":""2278492"",""Nota"":""ND-54731"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$46.029,75""}"
2278493;0.00;"{""IdNota"":""2278493"",""Nota"":""ND-54732"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$62.992,58""}"
2278494;0.00;"{""IdNota"":""2278494"",""Nota"":""ND-54733"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$62.992,58""}"
2278495;0.00;"{""IdNota"":""2278495"",""Nota"":""ND-54734"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$64.408,14""}"
2278496;0.00;"{""IdNota"":""2278496"",""Nota"":""ND-54735"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$64.408,14""}"
2278498;0.00;"{""IdNota"":""2278498"",""Nota"":""ND-54736"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$62.992,58""}"
2278500;0.00;"{""IdNota"":""2278500"",""Nota"":""ND-54737"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$62.992,58""}"
2278502;0.00;"{""IdNota"":""2278502"",""Nota"":""ND-54738"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$62.992,58""}"
2278504;0.00;"{""IdNota"":""2278504"",""Nota"":""ND-54739"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278506;0.00;"{""IdNota"":""2278506"",""Nota"":""ND-54740"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278508;0.00;"{""IdNota"":""2278508"",""Nota"":""ND-54741"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$62.992,61""}"
2278510;0.00;"{""IdNota"":""2278510"",""Nota"":""ND-54742"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278512;0.00;"{""IdNota"":""2278512"",""Nota"":""ND-54743"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278514;0.00;"{""IdNota"":""2278514"",""Nota"":""ND-54744"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278516;0.00;"{""IdNota"":""2278516"",""Nota"":""ND-54745"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278518;0.00;"{""IdNota"":""2278518"",""Nota"":""ND-54746"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278520;0.00;"{""IdNota"":""2278520"",""Nota"":""ND-54747"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278522;0.00;"{""IdNota"":""2278522"",""Nota"":""ND-54748"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278523;0.00;"{""IdNota"":""2278523"",""Nota"":""ND-54749"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278525;0.00;"{""IdNota"":""2278525"",""Nota"":""ND-54750"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278527;0.00;"{""IdNota"":""2278527"",""Nota"":""ND-54751"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278530;0.00;"{""IdNota"":""2278530"",""Nota"":""ND-54752"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278532;0.00;"{""IdNota"":""2278532"",""Nota"":""ND-54753"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278534;0.00;"{""IdNota"":""2278534"",""Nota"":""ND-54754"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278537;0.00;"{""IdNota"":""2278537"",""Nota"":""ND-54755"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278539;0.00;"{""IdNota"":""2278539"",""Nota"":""ND-54756"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278541;0.00;"{""IdNota"":""2278541"",""Nota"":""ND-54757"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278543;0.00;"{""IdNota"":""2278543"",""Nota"":""ND-54758"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278545;0.00;"{""IdNota"":""2278545"",""Nota"":""ND-54759"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278547;0.00;"{""IdNota"":""2278547"",""Nota"":""ND-54760"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278549;0.00;"{""IdNota"":""2278549"",""Nota"":""ND-54761"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278551;0.00;"{""IdNota"":""2278551"",""Nota"":""ND-54762"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278553;0.00;"{""IdNota"":""2278553"",""Nota"":""ND-54763"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278556;0.00;"{""IdNota"":""2278556"",""Nota"":""ND-54764"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278558;0.00;"{""IdNota"":""2278558"",""Nota"":""ND-54765"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278560;0.00;"{""IdNota"":""2278560"",""Nota"":""ND-54766"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278562;0.00;"{""IdNota"":""2278562"",""Nota"":""ND-54767"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278563;0.00;"{""IdNota"":""2278563"",""Nota"":""ND-54768"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278564;0.00;"{""IdNota"":""2278564"",""Nota"":""ND-54769"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278565;0.00;"{""IdNota"":""2278565"",""Nota"":""ND-54770"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278566;0.00;"{""IdNota"":""2278566"",""Nota"":""ND-54771"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278568;0.00;"{""IdNota"":""2278568"",""Nota"":""ND-54772"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278569;0.00;"{""IdNota"":""2278569"",""Nota"":""ND-54773"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.223,14""}"
2278570;0.00;"{""IdNota"":""2278570"",""Nota"":""ND-54774"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.223,14""}"
2278571;0.00;"{""IdNota"":""2278571"",""Nota"":""ND-54775"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.223,14""}"
2278572;0.00;"{""IdNota"":""2278572"",""Nota"":""ND-54776"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.223,14""}"
2278573;0.00;"{""IdNota"":""2278573"",""Nota"":""ND-54777"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.223,14""}"
2278575;0.00;"{""IdNota"":""2278575"",""Nota"":""ND-54778"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.223,14""}"
2278576;0.00;"{""IdNota"":""2278576"",""Nota"":""ND-54779"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.223,14""}"
2278577;0.00;"{""IdNota"":""2278577"",""Nota"":""ND-54780"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.223,14""}"
2278579;0.00;"{""IdNota"":""2278579"",""Nota"":""ND-54781"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.223,14""}"
2278580;0.00;"{""IdNota"":""2278580"",""Nota"":""ND-54782"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.223,14""}"
2278581;0.00;"{""IdNota"":""2278581"",""Nota"":""ND-54783"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.223,14""}"
2278582;0.00;"{""IdNota"":""2278582"",""Nota"":""ND-54784"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.223,14""}"
2278583;0.00;"{""IdNota"":""2278583"",""Nota"":""ND-54785"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$46.029,75""}"
2278584;0.00;"{""IdNota"":""2278584"",""Nota"":""ND-54786"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.223,14""}"
2278585;0.00;"{""IdNota"":""2278585"",""Nota"":""ND-54787"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.223,14""}"
2278586;0.00;"{""IdNota"":""2278586"",""Nota"":""ND-54788"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.223,14""}"
2278587;0.00;"{""IdNota"":""2278587"",""Nota"":""ND-54789"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$51.453,90""}"
2224566;0.00;"{""IdNota"":""2224566"",""Nota"":""ND-54310"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""23/02/2026"",""Cliente"":""ROBERTO LACERDA RABELLO"",""Valor Faturado"":"""",""ValorCompra"":""R$61.550,00""}"
2224694;0.00;"{""IdNota"":""2224694"",""Nota"":""ND-54311"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""23/02/2026"",""Cliente"":""YUDO SA"",""Valor Faturado"":"""",""ValorCompra"":""R$85.894,50""}"
2225299;0.00;"{""IdNota"":""2225299"",""Nota"":""ND-54312"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""23/02/2026"",""Cliente"":""WANESSA DE CARVALHO RIOS SAMPAIO"",""Valor Faturado"":"""",""ValorCompra"":""R$86.543,25""}"
2225368;0.00;"{""IdNota"":""2225368"",""Nota"":""ND-54313"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""23/02/2026"",""Cliente"":""AMERICO DIAS SILVANO"",""Valor Faturado"":"""",""ValorCompra"":""R$255.000,00""}"
2225457;0.00;"{""IdNota"":""2225457"",""Nota"":""ND-54314"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""23/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$37.258,78""}"
2225459;0.00;"{""IdNota"":""2225459"",""Nota"":""ND-54315"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""23/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$36.163,78""}"
2230356;0.00;"{""IdNota"":""2230356"",""Nota"":""ND-54317"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""23/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$169.091,10""}"
2231050;0.00;"{""IdNota"":""2231050"",""Nota"":""ND-54318"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""23/02/2026"",""Cliente"":""SEDET DF"",""Valor Faturado"":"""",""ValorCompra"":""R$70.743,75""}"
2231188;0.00;"{""IdNota"":""2231188"",""Nota"":""ND-54320"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""23/02/2026"",""Cliente"":""SHIRLEY APARECIDA OLIVEIRA MILIONE"",""Valor Faturado"":"""",""ValorCompra"":""R$125.379,91""}"
2231456;0.00;"{""IdNota"":""2231456"",""Nota"":""ND-54321"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""23/02/2026"",""Cliente"":""WTL TELECOMUNICACOES DO BRASIL LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$86.480,11""}"
2233311;0.00;"{""IdNota"":""2233311"",""Nota"":""ND-54322"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""SEDET DF"",""Valor Faturado"":"""",""ValorCompra"":""R$70.743,75""}"
2236502;0.00;"{""IdNota"":""2236502"",""Nota"":""ND-54323"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$37.258,78""}"
2237416;0.00;"{""IdNota"":""2237416"",""Nota"":""ND-54324"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ANTONIO GUIMARAES MORENO FILHO EIRELI"",""Valor Faturado"":"""",""ValorCompra"":""R$106.539,00""}"
2237418;0.00;"{""IdNota"":""2237418"",""Nota"":""ND-54325"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ANTONIO GUIMARAES MORENO FILHO EIRELI"",""Valor Faturado"":"""",""ValorCompra"":""R$106.539,00""}"
2237421;0.00;"{""IdNota"":""2237421"",""Nota"":""ND-54326"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ANTONIO GUIMARAES MORENO FILHO EIRELI"",""Valor Faturado"":"""",""ValorCompra"":""R$106.539,00""}"
2237423;0.00;"{""IdNota"":""2237423"",""Nota"":""ND-54327"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ANTONIO GUIMARAES MORENO FILHO EIRELI"",""Valor Faturado"":"""",""ValorCompra"":""R$106.539,00""}"
2237425;0.00;"{""IdNota"":""2237425"",""Nota"":""ND-54328"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ANTONIO GUIMARAES MORENO FILHO EIRELI"",""Valor Faturado"":"""",""ValorCompra"":""R$106.539,00""}"
2278589;0.00;"{""IdNota"":""2278589"",""Nota"":""ND-54790"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$42.445,87""}"
2278590;0.00;"{""IdNota"":""2278590"",""Nota"":""ND-54791"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.500,00""}"
